site_name,display_name,lga_code,timestamp_local,timestamp_utc,latitude,longitude,temperature_c,apparent_temperature_c,precipitation_probability_pct,weather_code,weather_description,wind_speed_kmh,wind_gusts_kmh,uv_index,pm2_5_ugm3,pm10_ugm3,air_quality_available
banyule,Banyule,20660,2026-08-31T16:00:00+10:00,2026-08-31T06:00:00+00:00,-37.7338437047388,145.08683445465346,18.7,18.2,0,0,clear_sky,3.8,14.4,,,,false
banyule,Banyule,20660,2026-08-31T17:00:00+10:00,2026-08-31T07:00:00+00:00,-37.7338437047388,145.08683445465346,17.1,16.7,0,0,clear_sky,3.7,13.3,,,,false
banyule,Banyule,20660,2026-08-31T18:00:00+10:00,2026-08-31T08:00:00+00:00,-37.7338437047388,145.08683445465346,14.6,14.3,0,0,clear_sky,3.8,11.9,,,,false
banyule,Banyule,20660,2026-08-31T19:00:00+10:00,2026-08-31T09:00:00+00:00,-37.7338437047388,145.08683445465346,12.6,12.2,0,0,clear_sky,4.9,11.5,,,,false
banyule,Banyule,20660,2026-08-31T20:00:00+10:00,2026-08-31T10:00:00+00:00,-37.7338437047388,145.08683445465346,11.9,11.1,0,0,clear_sky,6.5,13.3,,,,false
banyule,Banyule,20660,2026-08-31T21:00:00+10:00,2026-08-31T11:00:00+00:00,-37.7338437047388,145.08683445465346,11.7,10.5,0,0,clear_sky,8.1,15.8,,,,false
banyule,Banyule,20660,2026-08-31T22:00:00+10:00,2026-08-31T12:00:00+00:00,-37.7338437047388,145.08683445465346,11.6,10.1,0,0,clear_sky,9.6,18.4,,,,false
banyule,Banyule,20660,2026-08-31T23:00:00+10:00,2026-08-31T13:00:00+00:00,-37.7338437047388,145.08683445465346,11.5,9.9,0,0,clear_sky,10.4,19.4,,,,false
banyule,Banyule,20660,2026-09-01T00:00:00+10:00,2026-08-31T14:00:00+00:00,-37.7338437047388,145.08683445465346,11.5,9.9,0,0,clear_sky,10.8,20.2,,,,false
banyule,Banyule,20660,2026-09-01T01:00:00+10:00,2026-08-31T15:00:00+00:00,-37.7338437047388,145.08683445465346,11.6,9.9,0,1,mainly_clear,11.7,22.0,,,,false
banyule,Banyule,20660,2026-09-01T02:00:00+10:00,2026-08-31T16:00:00+00:00,-37.7338437047388,145.08683445465346,12.0,10.1,0,2,partly_cloudy,13.2,26.3,,,,false
banyule,Banyule,20660,2026-09-01T03:00:00+10:00,2026-08-31T17:00:00+00:00,-37.7338437047388,145.08683445465346,12.4,10.3,0,2,partly_cloudy,15.3,31.7,,,,false
banyule,Banyule,20660,2026-09-01T04:00:00+10:00,2026-08-31T18:00:00+00:00,-37.7338437047388,145.08683445465346,12.7,10.3,0,3,overcast,16.9,36.0,,,,false
banyule,Banyule,20660,2026-09-01T05:00:00+10:00,2026-08-31T19:00:00+00:00,-37.7338437047388,145.08683445465346,12.5,10.0,0,3,overcast,17.6,37.4,,,,false
banyule,Banyule,20660,2026-09-01T06:00:00+10:00,2026-08-31T20:00:00+00:00,-37.7338437047388,145.08683445465346,12.2,9.6,0,3,overcast,18.0,37.4,,,,false
banyule,Banyule,20660,2026-09-01T07:00:00+10:00,2026-08-31T21:00:00+00:00,-37.7338437047388,145.08683445465346,12.1,9.4,0,3,overcast,18.5,38.5,,,,false
banyule,Banyule,20660,2026-09-01T08:00:00+10:00,2026-08-31T22:00:00+00:00,-37.7338437047388,145.08683445465346,13.6,10.6,0,2,partly_cloudy,20.3,43.6,,,,false
banyule,Banyule,20660,2026-09-01T09:00:00+10:00,2026-08-31T23:00:00+00:00,-37.7338437047388,145.08683445465346,13.9,10.8,0,2,partly_cloudy,20.9,45.7,,,,false
banyule,Banyule,20660,2026-09-01T10:00:00+10:00,2026-09-01T00:00:00+00:00,-37.7338437047388,145.08683445465346,14.3,11.1,0,2,partly_cloudy,21.4,47.9,,,,false
banyule,Banyule,20660,2026-09-01T11:00:00+10:00,2026-09-01T01:00:00+00:00,-37.7338437047388,145.08683445465346,14.9,11.6,3,2,partly_cloudy,22.1,50.8,,,,false
banyule,Banyule,20660,2026-09-01T12:00:00+10:00,2026-09-01T02:00:00+00:00,-37.7338437047388,145.08683445465346,15.7,12.6,8,3,overcast,23.1,54.4,,,,false
banyule,Banyule,20660,2026-09-01T13:00:00+10:00,2026-09-01T03:00:00+00:00,-37.7338437047388,145.08683445465346,16.5,13.3,13,3,overcast,24.1,58.3,,,,false
banyule,Banyule,20660,2026-09-01T14:00:00+10:00,2026-09-01T04:00:00+00:00,-37.7338437047388,145.08683445465346,17.2,13.7,19,3,overcast,25.1,61.9,,,,false
banyule,Banyule,20660,2026-09-01T15:00:00+10:00,2026-09-01T05:00:00+00:00,-37.7338437047388,145.08683445465346,17.7,14.2,25,3,overcast,25.2,64.4,,,,false
banyule,Banyule,20660,2026-09-01T16:00:00+10:00,2026-09-01T06:00:00+00:00,-37.7338437047388,145.08683445465346,17.8,14.5,31,3,overcast,24.2,65.5,,,,false
banyule,Banyule,20660,2026-09-01T17:00:00+10:00,2026-09-01T07:00:00+00:00,-37.7338437047388,145.08683445465346,17.4,14.6,38,53,moderate_drizzle,21.5,65.2,,,,false
banyule,Banyule,20660,2026-09-01T18:00:00+10:00,2026-09-01T08:00:00+00:00,-37.7338437047388,145.08683445465346,16.6,14.4,45,53,moderate_drizzle,18.0,63.0,,,,false
banyule,Banyule,20660,2026-09-01T19:00:00+10:00,2026-09-01T09:00:00+00:00,-37.7338437047388,145.08683445465346,15.6,13.8,52,53,moderate_drizzle,15.9,60.5,,,,false
banyule,Banyule,20660,2026-09-01T20:00:00+10:00,2026-09-01T10:00:00+00:00,-37.7338437047388,145.08683445465346,14.5,12.6,58,53,moderate_drizzle,16.2,57.2,,,,false
banyule,Banyule,20660,2026-09-01T21:00:00+10:00,2026-09-01T11:00:00+00:00,-37.7338437047388,145.08683445465346,13.4,11.2,63,53,moderate_drizzle,18.2,54.4,,,,false
banyule,Banyule,20660,2026-09-01T22:00:00+10:00,2026-09-01T12:00:00+00:00,-37.7338437047388,145.08683445465346,12.4,9.9,65,53,moderate_drizzle,19.5,51.8,,,,false
banyule,Banyule,20660,2026-09-01T23:00:00+10:00,2026-09-01T13:00:00+00:00,-37.7338437047388,145.08683445465346,11.4,8.8,63,2,partly_cloudy,18.8,50.0,,,,false
bayside,Bayside,20910,2026-08-26T00:00:00+10:00,2026-08-25T14:00:00+00:00,-37.94177121090012,145.01933040260965,11.9,9.3,74,53,moderate_drizzle,19.2,36.4,0.0,3.8,5.5,true
bayside,Bayside,20910,2026-08-26T01:00:00+10:00,2026-08-25T15:00:00+00:00,-37.94177121090012,145.01933040260965,11.8,9.3,100,53,moderate_drizzle,18.1,38.2,0.0,3.9,6.0,true
bayside,Bayside,20910,2026-08-26T02:00:00+10:00,2026-08-25T16:00:00+00:00,-37.94177121090012,145.01933040260965,11.9,9.1,89,51,light_drizzle,18.3,35.3,0.0,4.4,7.0,true
bayside,Bayside,20910,2026-08-26T03:00:00+10:00,2026-08-25T17:00:00+00:00,-37.94177121090012,145.01933040260965,11.8,9.1,62,51,light_drizzle,16.8,35.6,0.0,4.9,7.8,true
bayside,Bayside,20910,2026-08-26T04:00:00+10:00,2026-08-25T18:00:00+00:00,-37.94177121090012,145.01933040260965,11.4,8.9,37,1,mainly_clear,14.4,32.8,0.0,5.1,8.1,true
bayside,Bayside,20910,2026-08-26T05:00:00+10:00,2026-08-25T19:00:00+00:00,-37.94177121090012,145.01933040260965,10.9,8.5,22,51,light_drizzle,13.2,27.4,0.0,5.3,8.4,true
bayside,Bayside,20910,2026-08-26T06:00:00+10:00,2026-08-25T20:00:00+00:00,-37.94177121090012,145.01933040260965,10.6,8.4,10,51,light_drizzle,12.6,25.2,0.0,5.4,8.4,true
bayside,Bayside,20910,2026-08-26T07:00:00+10:00,2026-08-25T21:00:00+00:00,-37.94177121090012,145.01933040260965,10.2,8.1,2,51,light_drizzle,12.1,24.8,0.05,5.9,8.7,true
bayside,Bayside,20910,2026-08-26T08:00:00+10:00,2026-08-25T22:00:00+00:00,-37.94177121090012,145.01933040260965,10.6,8.6,0,51,light_drizzle,12.1,24.5,0.35,6.5,9.5,true
bayside,Bayside,20910,2026-08-26T09:00:00+10:00,2026-08-25T23:00:00+00:00,-37.94177121090012,145.01933040260965,11.4,9.2,0,1,mainly_clear,12.8,29.5,1.0,6.5,9.9,true
bayside,Bayside,20910,2026-08-26T10:00:00+10:00,2026-08-26T00:00:00+00:00,-37.94177121090012,145.01933040260965,12.5,10.1,0,1,mainly_clear,14.2,33.1,1.9,7.9,12.5,true
bayside,Bayside,20910,2026-08-26T11:00:00+10:00,2026-08-26T01:00:00+00:00,-37.94177121090012,145.01933040260965,12.9,10.5,3,51,light_drizzle,14.3,34.9,2.8,7.3,11.7,true
bayside,Bayside,20910,2026-08-26T12:00:00+10:00,2026-08-26T02:00:00+00:00,-37.94177121090012,145.01933040260965,13.4,10.5,6,51,light_drizzle,16.6,39.6,2.95,8.0,12.9,true
bayside,Bayside,20910,2026-08-26T13:00:00+10:00,2026-08-26T03:00:00+00:00,-37.94177121090012,145.01933040260965,13.6,10.4,8,1,mainly_clear,17.3,41.4,2.65,7.3,11.9,true
bayside,Bayside,20910,2026-08-26T14:00:00+10:00,2026-08-26T04:00:00+00:00,-37.94177121090012,145.01933040260965,13.5,10.4,6,0,clear_sky,17.3,42.1,2.0,7.1,11.5,true
bayside,Bayside,20910,2026-08-26T15:00:00+10:00,2026-08-26T05:00:00+00:00,-37.94177121090012,145.01933040260965,13.3,10.3,3,0,clear_sky,16.5,41.4,1.15,7.0,11.3,true
bayside,Bayside,20910,2026-08-26T16:00:00+10:00,2026-08-26T06:00:00+00:00,-37.94177121090012,145.01933040260965,13.2,10.3,0,0,clear_sky,15.3,38.9,0.5,7.2,11.5,true
bayside,Bayside,20910,2026-08-26T17:00:00+10:00,2026-08-26T07:00:00+00:00,-37.94177121090012,145.01933040260965,12.8,10.2,0,1,mainly_clear,13.2,35.3,0.1,7.6,11.8,true
bayside,Bayside,20910,2026-08-26T18:00:00+10:00,2026-08-26T08:00:00+00:00,-37.94177121090012,145.01933040260965,12.2,9.7,0,2,partly_cloudy,13.0,27.0,0.0,9.2,13.4,true
bayside,Bayside,20910,2026-08-26T19:00:00+10:00,2026-08-26T09:00:00+00:00,-37.94177121090012,145.01933040260965,12.0,9.7,0,3,overcast,12.1,25.9,0.0,11.3,15.5,true
bayside,Bayside,20910,2026-08-26T20:00:00+10:00,2026-08-26T10:00:00+00:00,-37.94177121090012,145.01933040260965,11.6,9.5,0,3,overcast,10.5,23.8,0.0,12.5,16.8,true
bayside,Bayside,20910,2026-08-26T21:00:00+10:00,2026-08-26T11:00:00+00:00,-37.94177121090012,145.01933040260965,11.2,9.4,0,3,overcast,8.7,20.2,0.0,12.4,16.3,true
bayside,Bayside,20910,2026-08-26T22:00:00+10:00,2026-08-26T12:00:00+00:00,-37.94177121090012,145.01933040260965,10.9,9.3,0,3,overcast,7.0,16.6,0.0,12.8,16.7,true
bayside,Bayside,20910,2026-08-26T23:00:00+10:00,2026-08-26T13:00:00+00:00,-37.94177121090012,145.01933040260965,10.5,9.3,0,3,overcast,5.1,13.3,0.0,13.3,17.2,true
bayside,Bayside,20910,2026-08-27T00:00:00+10:00,2026-08-26T14:00:00+00:00,-37.94177121090012,145.01933040260965,10.2,9.1,0,3,overcast,3.7,9.7,0.0,13.6,17.6,true
bayside,Bayside,20910,2026-08-27T01:00:00+10:00,2026-08-26T15:00:00+00:00,-37.94177121090012,145.01933040260965,10.1,9.5,0,3,overcast,0.6,7.2,0.0,13.6,17.6,true
bayside,Bayside,20910,2026-08-27T02:00:00+10:00,2026-08-26T16:00:00+00:00,-37.94177121090012,145.01933040260965,9.4,8.7,0,3,overcast,0.9,1.8,0.0,13.6,17.7,true
bayside,Bayside,20910,2026-08-27T03:00:00+10:00,2026-08-26T17:00:00+00:00,-37.94177121090012,145.01933040260965,8.7,7.5,0,2,partly_cloudy,3.2,6.8,0.0,13.5,17.7,true
bayside,Bayside,20910,2026-08-27T04:00:00+10:00,2026-08-26T18:00:00+00:00,-37.94177121090012,145.01933040260965,8.3,6.6,0,2,partly_cloudy,6.6,12.2,0.0,13.2,17.5,true
bayside,Bayside,20910,2026-08-27T05:00:00+10:00,2026-08-26T19:00:00+00:00,-37.94177121090012,145.01933040260965,7.9,6.1,0,1,mainly_clear,7.2,14.0,0.0,13.0,17.2,true
bayside,Bayside,20910,2026-08-27T06:00:00+10:00,2026-08-26T20:00:00+00:00,-37.94177121090012,145.01933040260965,7.8,6.0,0,0,clear_sky,6.2,13.3,0.0,13.4,17.5,true
bayside,Bayside,20910,2026-08-27T07:00:00+10:00,2026-08-26T21:00:00+00:00,-37.94177121090012,145.01933040260965,7.3,5.4,0,0,clear_sky,6.4,12.2,0.05,16.2,19.8,true
bayside,Bayside,20910,2026-08-27T08:00:00+10:00,2026-08-26T22:00:00+00:00,-37.94177121090012,145.01933040260965,8.1,6.1,0,1,mainly_clear,7.7,15.1,0.35,20.4,22.5,true
bayside,Bayside,20910,2026-08-27T09:00:00+10:00,2026-08-26T23:00:00+00:00,-37.94177121090012,145.01933040260965,9.7,8.0,0,0,clear_sky,5.9,16.6,1.1,15.4,18.1,true
bayside,Bayside,20910,2026-08-27T10:00:00+10:00,2026-08-27T00:00:00+00:00,-37.94177121090012,145.01933040260965,11.0,9.5,0,0,clear_sky,5.3,17.3,2.15,10.3,14.5,true
bayside,Bayside,20910,2026-08-27T11:00:00+10:00,2026-08-27T01:00:00+00:00,-37.94177121090012,145.01933040260965,12.1,10.8,0,1,mainly_clear,4.2,17.3,2.65,9.5,13.8,true
bayside,Bayside,20910,2026-08-27T12:00:00+10:00,2026-08-27T02:00:00+00:00,-37.94177121090012,145.01933040260965,13.0,12.1,0,3,overcast,3.9,16.6,3.25,9.2,13.4,true
bayside,Bayside,20910,2026-08-27T13:00:00+10:00,2026-08-27T03:00:00+00:00,-37.94177121090012,145.01933040260965,13.3,12.4,0,1,mainly_clear,4.1,16.9,3.3,9.6,13.7,true
bayside,Bayside,20910,2026-08-27T14:00:00+10:00,2026-08-27T04:00:00+00:00,-37.94177121090012,145.01933040260965,13.5,12.5,0,0,clear_sky,5.3,18.4,2.6,9.9,13.9,true
bayside,Bayside,20910,2026-08-27T15:00:00+10:00,2026-08-27T05:00:00+00:00,-37.94177121090012,145.01933040260965,13.4,11.6,0,0,clear_sky,7.3,21.2,1.5,10.1,14.2,true
bayside,Bayside,20910,2026-08-27T16:00:00+10:00,2026-08-27T06:00:00+00:00,-37.94177121090012,145.01933040260965,13.2,11.7,0,0,clear_sky,5.6,21.6,0.6,9.9,13.9,true
bayside,Bayside,20910,2026-08-27T17:00:00+10:00,2026-08-27T07:00:00+00:00,-37.94177121090012,145.01933040260965,12.9,11.7,0,3,overcast,4.2,15.8,0.15,11.4,15.3,true
bayside,Bayside,20910,2026-08-27T18:00:00+10:00,2026-08-27T08:00:00+00:00,-37.94177121090012,145.01933040260965,12.0,11.5,0,3,overcast,0.8,9.7,0.0,15.5,19.2,true
bayside,Bayside,20910,2026-08-27T19:00:00+10:00,2026-08-27T09:00:00+00:00,-37.94177121090012,145.01933040260965,12.1,11.5,0,3,overcast,1.9,3.6,0.0,19.1,22.8,true
bayside,Bayside,20910,2026-08-27T20:00:00+10:00,2026-08-27T10:00:00+00:00,-37.94177121090012,145.01933040260965,12.0,11.5,0,3,overcast,1.3,3.6,0.0,22.3,25.8,true
bayside,Bayside,20910,2026-08-27T21:00:00+10:00,2026-08-27T11:00:00+00:00,-37.94177121090012,145.01933040260965,11.1,10.5,0,3,overcast,1.1,3.6,0.0,25.4,28.8,true
bayside,Bayside,20910,2026-08-27T22:00:00+10:00,2026-08-27T12:00:00+00:00,-37.94177121090012,145.01933040260965,10.8,9.7,0,3,overcast,5.3,10.1,0.0,26.4,29.2,true
bayside,Bayside,20910,2026-08-27T23:00:00+10:00,2026-08-27T13:00:00+00:00,-37.94177121090012,145.01933040260965,10.4,8.8,0,3,overcast,7.4,14.0,0.0,23.2,25.2,true
bayside,Bayside,20910,2026-08-28T00:00:00+10:00,2026-08-27T14:00:00+00:00,-37.94177121090012,145.01933040260965,10.4,8.5,0,3,overcast,8.8,16.2,0.0,19.4,21.0,true
bayside,Bayside,20910,2026-08-28T01:00:00+10:00,2026-08-27T15:00:00+00:00,-37.94177121090012,145.01933040260965,10.4,8.2,0,1,mainly_clear,10.5,19.8,0.0,16.6,18.0,true
bayside,Bayside,20910,2026-08-28T02:00:00+10:00,2026-08-27T16:00:00+00:00,-37.94177121090012,145.01933040260965,9.5,7.2,0,2,partly_cloudy,11.1,22.0,0.0,13.8,15.0,true
bayside,Bayside,20910,2026-08-28T03:00:00+10:00,2026-08-27T17:00:00+00:00,-37.94177121090012,145.01933040260965,8.9,6.5,0,2,partly_cloudy,10.4,21.6,0.0,11.1,12.2,true
bayside,Bayside,20910,2026-08-28T04:00:00+10:00,2026-08-27T18:00:00+00:00,-37.94177121090012,145.01933040260965,8.7,6.1,0,2,partly_cloudy,10.6,21.2,0.0,8.7,9.7,true
bayside,Bayside,20910,2026-08-28T05:00:00+10:00,2026-08-27T19:00:00+00:00,-37.94177121090012,145.01933040260965,8.7,6.0,0,0,clear_sky,11.2,21.2,0.0,7.4,8.6,true
bayside,Bayside,20910,2026-08-28T06:00:00+10:00,2026-08-27T20:00:00+00:00,-37.94177121090012,145.01933040260965,8.8,6.0,0,0,clear_sky,11.1,21.6,0.0,6.6,8.0,true
bayside,Bayside,20910,2026-08-28T07:00:00+10:00,2026-08-27T21:00:00+00:00,-37.94177121090012,145.01933040260965,8.6,5.8,0,0,clear_sky,10.9,22.0,0.0,7.2,8.5,true
bayside,Bayside,20910,2026-08-28T08:00:00+10:00,2026-08-27T22:00:00+00:00,-37.94177121090012,145.01933040260965,9.5,6.8,2,0,clear_sky,11.4,22.3,0.1,8.5,10.0,true
bayside,Bayside,20910,2026-08-28T09:00:00+10:00,2026-08-27T23:00:00+00:00,-37.94177121090012,145.01933040260965,11.3,9.1,4,0,clear_sky,10.1,23.8,0.35,10.3,11.9,true
bayside,Bayside,20910,2026-08-28T10:00:00+10:00,2026-08-28T00:00:00+00:00,-37.94177121090012,145.01933040260965,13.0,10.9,8,1,mainly_clear,9.3,24.1,0.85,8.8,10.7,true
bayside,Bayside,20910,2026-08-28T11:00:00+10:00,2026-08-28T01:00:00+00:00,-37.94177121090012,145.01933040260965,14.0,12.2,12,3,overcast,7.1,23.8,1.8,7.7,9.7,true
bayside,Bayside,20910,2026-08-28T12:00:00+10:00,2026-08-28T02:00:00+00:00,-37.94177121090012,145.01933040260965,14.1,12.6,18,3,overcast,5.8,20.2,2.65,5.8,7.7,true
bayside,Bayside,20910,2026-08-28T13:00:00+10:00,2026-08-28T03:00:00+00:00,-37.94177121090012,145.01933040260965,14.0,13.0,24,51,light_drizzle,5.2,15.5,3.1,6.0,8.6,true
bayside,Bayside,20910,2026-08-28T14:00:00+10:00,2026-08-28T04:00:00+00:00,-37.94177121090012,145.01933040260965,13.8,13.0,35,53,moderate_drizzle,5.5,13.3,2.5,7.4,11.3,true
bayside,Bayside,20910,2026-08-28T15:00:00+10:00,2026-08-28T05:00:00+00:00,-37.94177121090012,145.01933040260965,13.6,13.1,46,53,moderate_drizzle,5.7,15.8,1.55,8.7,13.7,true
bayside,Bayside,20910,2026-08-28T16:00:00+10:00,2026-08-28T06:00:00+00:00,-37.94177121090012,145.01933040260965,13.5,13.4,51,53,moderate_drizzle,3.8,16.2,0.65,10.0,15.7,true
bayside,Bayside,20910,2026-08-28T17:00:00+10:00,2026-08-28T07:00:00+00:00,-37.94177121090012,145.01933040260965,13.4,13.5,43,3,overcast,1.9,11.5,0.15,11.0,17.3,true
bayside,Bayside,20910,2026-08-28T18:00:00+10:00,2026-08-28T08:00:00+00:00,-37.94177121090012,145.01933040260965,13.0,13.2,27,3,overcast,2.0,6.1,0.0,13.9,20.7,true
bayside,Bayside,20910,2026-08-28T19:00:00+10:00,2026-08-28T09:00:00+00:00,-37.94177121090012,145.01933040260965,13.0,12.8,14,51,light_drizzle,4.6,8.6,0.0,17.2,23.7,true
bayside,Bayside,20910,2026-08-28T20:00:00+10:00,2026-08-28T10:00:00+00:00,-37.94177121090012,145.01933040260965,12.7,12.2,7,51,light_drizzle,6.0,11.2,0.0,20.1,27.0,true
bayside,Bayside,20910,2026-08-28T21:00:00+10:00,2026-08-28T11:00:00+00:00,-37.94177121090012,145.01933040260965,12.1,11.5,3,1,mainly_clear,4.6,11.5,0.0,21.8,28.8,true
bayside,Bayside,20910,2026-08-28T22:00:00+10:00,2026-08-28T12:00:00+00:00,-37.94177121090012,145.01933040260965,11.6,10.7,0,3,overcast,5.8,10.8,0.0,22.8,29.9,true
bayside,Bayside,20910,2026-08-28T23:00:00+10:00,2026-08-28T13:00:00+00:00,-37.94177121090012,145.01933040260965,11.3,10.7,0,3,overcast,3.6,11.2,0.0,23.4,30.6,true
bayside,Bayside,20910,2026-08-29T00:00:00+10:00,2026-08-28T14:00:00+00:00,-37.94177121090012,145.01933040260965,11.1,10.5,1,3,overcast,2.6,6.1,0.0,23.7,31.0,true
bayside,Bayside,20910,2026-08-29T01:00:00+10:00,2026-08-28T15:00:00+00:00,-37.94177121090012,145.01933040260965,11.5,10.7,2,51,light_drizzle,5.3,9.4,0.0,23.3,30.3,true
bayside,Bayside,20910,2026-08-29T02:00:00+10:00,2026-08-28T16:00:00+00:00,-37.94177121090012,145.01933040260965,11.3,10.3,3,51,light_drizzle,6.3,11.2,0.0,21.3,27.4,true
bayside,Bayside,20910,2026-08-29T03:00:00+10:00,2026-08-28T17:00:00+00:00,-37.94177121090012,145.01933040260965,11.2,9.8,4,51,light_drizzle,8.5,15.5,0.0,17.9,23.1,true
bayside,Bayside,20910,2026-08-29T04:00:00+10:00,2026-08-28T18:00:00+00:00,-37.94177121090012,145.01933040260965,10.8,9.3,4,2,partly_cloudy,8.7,16.6,0.0,14.8,19.2,true
bayside,Bayside,20910,2026-08-29T05:00:00+10:00,2026-08-28T19:00:00+00:00,-37.94177121090012,145.01933040260965,10.3,8.8,3,1,mainly_clear,8.4,16.2,0.0,12.3,16.1,true
bayside,Bayside,20910,2026-08-29T06:00:00+10:00,2026-08-28T20:00:00+00:00,-37.94177121090012,145.01933040260965,9.6,8.0,1,0,clear_sky,8.5,15.5,0.0,11.1,14.4,true
bayside,Bayside,20910,2026-08-29T07:00:00+10:00,2026-08-28T21:00:00+00:00,-37.94177121090012,145.01933040260965,9.1,7.4,0,1,mainly_clear,8.7,16.2,0.05,12.4,15.3,true
bayside,Bayside,20910,2026-08-29T08:00:00+10:00,2026-08-28T22:00:00+00:00,-37.94177121090012,145.01933040260965,9.5,8.0,0,1,mainly_clear,8.3,19.4,0.25,14.0,16.9,true
bayside,Bayside,20910,2026-08-29T09:00:00+10:00,2026-08-28T23:00:00+00:00,-37.94177121090012,145.01933040260965,9.9,8.3,1,1,mainly_clear,8.3,20.9,0.7,12.3,16.1,true
bayside,Bayside,20910,2026-08-29T10:00:00+10:00,2026-08-29T00:00:00+00:00,-37.94177121090012,145.01933040260965,10.7,9.2,2,2,partly_cloudy,8.2,22.0,1.25,12.3,17.6,true
bayside,Bayside,20910,2026-08-29T11:00:00+10:00,2026-08-29T01:00:00+00:00,-37.94177121090012,145.01933040260965,11.3,9.7,2,2,partly_cloudy,8.9,24.5,1.5,11.9,17.9,true
bayside,Bayside,20910,2026-08-29T12:00:00+10:00,2026-08-29T02:00:00+00:00,-37.94177121090012,145.01933040260965,11.9,10.2,1,1,mainly_clear,9.3,25.6,1.55,12.0,18.6,true
bayside,Bayside,20910,2026-08-29T13:00:00+10:00,2026-08-29T03:00:00+00:00,-37.94177121090012,145.01933040260965,12.5,10.7,0,2,partly_cloudy,10.8,28.8,1.6,11.8,18.5,true
bayside,Bayside,20910,2026-08-29T14:00:00+10:00,2026-08-29T04:00:00+00:00,-37.94177121090012,145.01933040260965,12.5,9.9,0,3,overcast,12.9,33.1,1.2,11.8,18.7,true
bayside,Bayside,20910,2026-08-29T15:00:00+10:00,2026-08-29T05:00:00+00:00,-37.94177121090012,145.01933040260965,12.4,9.9,0,51,light_drizzle,13.2,33.5,0.7,12.8,20.3,true
bayside,Bayside,20910,2026-08-29T16:00:00+10:00,2026-08-29T06:00:00+00:00,-37.94177121090012,145.01933040260965,12.3,10.1,0,2,partly_cloudy,10.8,32.0,0.3,14.8,23.3,true
bayside,Bayside,20910,2026-08-29T17:00:00+10:00,2026-08-29T07:00:00+00:00,-37.94177121090012,145.01933040260965,12.2,10.2,0,3,overcast,9.8,25.2,0.1,16.6,26.0,true
bayside,Bayside,20910,2026-08-29T18:00:00+10:00,2026-08-29T08:00:00+00:00,-37.94177121090012,145.01933040260965,11.5,10.6,0,1,mainly_clear,3.4,20.2,0.0,16.3,24.9,true
bayside,Bayside,20910,2026-08-29T19:00:00+10:00,2026-08-29T09:00:00+00:00,-37.94177121090012,145.01933040260965,11.0,9.9,0,3,overcast,4.3,7.9,0.0,15.7,22.8,true
bayside,Bayside,20910,2026-08-29T20:00:00+10:00,2026-08-29T10:00:00+00:00,-37.94177121090012,145.01933040260965,11.6,10.4,1,3,overcast,6.2,11.5,0.0,16.1,23.0,true
bayside,Bayside,20910,2026-08-29T21:00:00+10:00,2026-08-29T11:00:00+00:00,-37.94177121090012,145.01933040260965,11.9,10.4,1,3,overcast,8.6,16.2,0.0,16.3,23.1,true
bayside,Bayside,20910,2026-08-29T22:00:00+10:00,2026-08-29T12:00:00+00:00,-37.94177121090012,145.01933040260965,11.7,10.1,2,51,light_drizzle,9.8,19.1,0.0,15.3,21.4,true
bayside,Bayside,20910,2026-08-29T23:00:00+10:00,2026-08-29T13:00:00+00:00,-37.94177121090012,145.01933040260965,11.6,10.1,2,51,light_drizzle,9.2,18.7,0.0,14.3,20.2,true
bayside,Bayside,20910,2026-08-30T00:00:00+10:00,2026-08-29T14:00:00+00:00,-37.94177121090012,145.01933040260965,11.4,9.9,2,51,light_drizzle,8.3,17.3,0.0,12.9,18.2,true
bayside,Bayside,20910,2026-08-30T01:00:00+10:00,2026-08-29T15:00:00+00:00,-37.94177121090012,145.01933040260965,10.8,9.5,2,3,overcast,7.3,15.8,0.0,11.4,16.2,true
bayside,Bayside,20910,2026-08-30T02:00:00+10:00,2026-08-29T16:00:00+00:00,-37.94177121090012,145.01933040260965,10.6,9.2,2,3,overcast,8.0,14.8,0.0,10.5,15.0,true
bayside,Bayside,20910,2026-08-30T03:00:00+10:00,2026-08-29T17:00:00+00:00,-37.94177121090012,145.01933040260965,10.2,8.8,2,3,overcast,7.7,15.1,0.0,9.8,14.2,true
bayside,Bayside,20910,2026-08-30T04:00:00+10:00,2026-08-29T18:00:00+00:00,-37.94177121090012,145.01933040260965,9.6,8.2,2,3,overcast,7.2,14.8,0.0,9.3,13.6,true
bayside,Bayside,20910,2026-08-30T05:00:00+10:00,2026-08-29T19:00:00+00:00,-37.94177121090012,145.01933040260965,9.4,8.0,1,3,overcast,7.3,14.4,0.0,9.0,13.3,true
bayside,Bayside,20910,2026-08-30T06:00:00+10:00,2026-08-29T20:00:00+00:00,-37.94177121090012,145.01933040260965,9.4,7.9,1,3,overcast,7.4,13.7,0.0,9.3,13.6,true
bayside,Bayside,20910,2026-08-30T07:00:00+10:00,2026-08-29T21:00:00+00:00,-37.94177121090012,145.01933040260965,9.6,8.1,0,3,overcast,7.4,14.4,0.0,10.9,15.2,true
bayside,Bayside,20910,2026-08-30T08:00:00+10:00,2026-08-29T22:00:00+00:00,-37.94177121090012,145.01933040260965,10.2,8.8,0,3,overcast,7.1,16.9,0.2,12.5,17.0,true
